chemical_id,id,ingredient_name,description,rating_score,category_id,functions
1159,1438,PAEONIA EXTRACT,"Có một số nghiên cứu trong ống nghiệm (có nghĩa là trong dĩa petri, không phải trên da) nghiên cứu cho biết các thành phần trong rễ hoa mẫu đơn có thể làm giảm sắc tố melanin dẫn đến nám.",3.0,[124],CHIẾT XUẤT THỰC VẬT
1161,1444,PALM KERNELATE,"Dầu dừa bao gồm chất béo chủ yếu là chất béo bão hòa (triglycerides), axit lauric, vitamin E và protein. Trong chăm sóc da, nó đã trở nên nổi tiếng với các tính năng cung cấp cho da với các tính chất dưỡng ẩm. Dầu dừa dưỡng da bằng cách tăng lipid ở bề mặt da. Kết quả là hàng rào bảo vệ da được tăng cường và dưỡng ẩm tốt hơn. Ngoài ra, các chất béo bão hòa có trong dầu dừa cũng có thể mang lại những đặc tính làm se da có thể giúp làm dịu các làn da có vấn đề. Nói chung, sản phẩm chăm sóc da chứa dầu dừa (kem dưỡng ẩm chiết xuất dầu dừa) đều lý tưởng để bảo vệ và dưỡng da.",5.0,"[121, 124]","CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
1162,1445,PALMARIA PALMATA EXTRACT,"Chiết xuất từ một loại tảo có tên phổ biến là dulse. Trong mỹ phẩm, tảo hoạt động như chất làm đặc, chất kết dính nước, chất chống oxy hoá.",4.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
1163,1446,PALMITOYL HYDROXYPROPYLTRIMONIUM AMYLOPECTIN/GLYCERIN CROSSPOLYMER,được sử dụng để tạo kết cấu sản phẩm chăm sóc da và chăm sóc tóc. Cosmetic Ingredient Review đánh giá thành phần này là an toàn trong mỹ phẩm.,4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
1164,1447,PALMITOYL HYDROXYPROPYLTRIMONIUM AMYLPECTIN/GLYCERIN CROSSPOLYMER,được sử dụng để tạo kết cấu sản phẩm chăm sóc da và chăm sóc tóc. Cosmetic Ingredient Review đánh giá thành phần này là an toàn trong mỹ phẩm.,4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
1165,1448,PALMITOYL OLIGOPEPTIDE-3,Một peptide tổng hợp được cho là có vai trò trong sự đàn hồi của da.,5.0,[133],CHẤT HỒI PHỤC DA
1166,1449,PALMITOYL TETRAPEPTIDE-3,pe,5.0,[133],CHẤT HỒI PHỤC DA
1167,1450,PALMITOYL TETRAPEPTIDE-7,"Palmitoyl Tetrapeptide-7 là một peptide tổng hợp bao gồm bốn axit amin được sử dụng trong các sản phẩm làm đẹp và mỹ phẩm để ngăn chặn việc sản sinh ra các interleukin dư thừa, các sứ giả hóa học kích hoạt phản ứng viêm cấp tính của cơ thể. Điều này có thể dẫn đến tổn thương glycation, hoặc quá trình mà glucose liên kết với protein và làm cho chúng liên kết với nhau, làm cứng các mô. Điều này ảnh hưởng tiêu cực đến hệ thống hỗ trợ của da, bao gồm collagen, elastin và các protein khác, và dẫn đến nếp nhăn, chảy xệ và tông màu da không đều
Một peptide tổng hợp được cho là có vai trò trong sự đàn hồi của da.
Một peptide tổng hợp được cho là có vai trò trong sự đàn hồi của da.",5.0,"[132, 133]","CHẤT DƯỠNG DA, CHẤT HỒI PHỤC DA"
1168,1451,PALMITOYL TRIPEPETIDE-5,Một peptide tổng hợp được cho là có vai trò trong sự đàn hồi của da.,5.0,[133],CHẤT HỒI PHỤC DA
1183,1466,PARSOL 1789,Avobenzone (butyl methoxydibenzoylmethane) bảo vệ da bằng cách hấp thụ tia UVA gây lão hóa. Avobenzone là một trong những bộ lọc UVA được sử dụng rộng rãi nhất trên thế giới và đã được kiểm tra nghiêm ngặt về tính an toàn và hiệu quả.,5.0,[136],THÀNH PHẦN CHỐNG NẮNG
1169,1452,PALMITOYL TRIPEPTIDE-38,"""Một thành phần được sản xuất bởi thương hiệu Sederma dưới tên thương mại MATRIXYL synthe'6.Nghiên cứu duy nhất cho đến nay cho thấy lợi ích của thành phần này đến từ chính thương hiệu sản xuất ra nó. Đừng bị quyến rũ bởi quan niệm rằng có một chất peptide hoặc peptide tốt nhất vì thật sự không tồn tại. Có hàng chục và hàng chục peptide đáng chú ý và nhiều hơn nữa đang được phát hiện (hoặc thực hiện trong phòng thí nghiệm) mỗi ngày. Giống như chất chống oxy hoá, các thành phần làm dịu da và các thành phần dưỡng da, có hàng chục loại peptide tuyệt vời. Khi tất cả các peptide này được kết hợp trong một sản phẩm chăm sóc da sẽ giải quyết nhiều dấu hiệu lão hóa, chúng có thể làm những điều tuyệt vời! """,5.0,[133],CHẤT HỒI PHỤC DA
1170,1453,PALMITYOL OLIGOPEPTIDE,Một peptide tổng hợp được cho là có vai trò trong sự đàn hồi của da.,5.0,[133],CHẤT HỒI PHỤC DA
1171,1454,PANAX GINSENG ROOT EXTRACT,"Chiết xuất rễ của cây sâm, nhân sâm Panax.",4.0,"[128, 132]","HỖN HỢP, CHẤT DƯỠNG DA"
1172,1455,PANICUM MILIACEUM,"Chiết xuất từ ngũ cốc mà không có lợi ích đáng chú ý nào cho da, nhưng được bổ sung vào mỹ phẩm như là một chất làm mềm da.",3.0,"[124, 134]","CHIẾT XUẤT THỰC VẬT, CHẤT LÀM MỀM DA"
1173,1456,PANTHENOL,"Alcohol form of the B vitamin pantothenic acid. Panthenol is used in skincare products as a humectant because of its ability to attract and hold moisture. Vitamin B5 is vital to maintaining good skin quality. Possible skin benefits of Vitamin B5 include moisturizing, rejuvenating, and soothing properties.$1Sometimes called pro-vitamin B5, panthenol mixes readily with many different types of ingredients, making it a versatile ingredient to be used in formulas because it improves the look and feel of skin.",5.0,"[125, 139]","CẤP NƯỚC, VITAMIN"
1174,1457,PANTHENOL (PRO-VITAMIN B5),"Alcohol form of the B vitamin pantothenic acid. Panthenol is used in skincare products as a humectant because of its ability to attract and hold moisture. Vitamin B5 is vital to maintaining good skin quality. Possible skin benefits of Vitamin B5 include moisturizing, rejuvenating, and soothing properties.$1Sometimes called pro-vitamin B5, panthenol mixes readily with many different types of ingredients, making it a versatile ingredient to be used in formulas because it improves the look and feel of skin.",5.0,"[125, 139]","CẤP NƯỚC, VITAMIN"
1175,1458,PANTOTHENIC ACID/YEAST POLYPEPTIDE,Một peptide tổng hợp được cho là có vai trò trong sự đàn hồi của da.,5.0,[133],CHẤT HỒI PHỤC DA
1176,1459,PARAFFINUM LIQUIDUM,"Dầu không màu, không mùi có nguồn gốc từ dầu khoáng được sử dụng rộng rãi trong mỹ phẩm.Mặc dù liên quan đến dầu khoáng với dầu mỏ và lời đồn rằng chúng không tốt cho làn da, hãy nhớ rằng dầu khoáng là một thành phần tự nhiên có nguồn gốc từ trái đất. Một khi được tinh lọc trở thành dầu khoáng USP (dầu khoáng mỹ phẩm và dược phẩm), nó không giống với dầu mỏ ban đầu và không phải là nguồn gây ô nhiễm. Dầu khoáng mỹ phẩm được coi là các thành phần dưỡng ẩm an toàn nhất và không nhạy cảm nhất từng được tìm thấy. Dầu khoáng được biết là có hiệu quả trong việc dưỡng da và cũng là một trong những thành phần dưỡng ẩm hiệu quả nhất. Nó hoàn toàn an toàn, nhẹ nhàng, không kích ứng, và hoàn toàn có lợi cho da. Dầu khoáng trong mỹ phẩm được chứng nhận tại mỹ USP (United States Pharmacopeia - Dược điển Hoa Kỳ) và BP (British Pharmacopeia - Dược điển Anh)",4.0,[121],CHẤT DƯỠNG ẨM
1177,1460,PARAFFINUM LIQUIDUM / MINERAL OIL,"Dầu không màu, không mùi có nguồn gốc từ dầu khoáng được sử dụng rộng rãi trong mỹ phẩm.Mặc dù liên quan đến dầu khoáng với dầu mỏ và lời đồn rằng chúng không tốt cho làn da, hãy nhớ rằng dầu khoáng là một thành phần tự nhiên có nguồn gốc từ trái đất. Một khi được tinh lọc trở thành dầu khoáng USP (dầu khoáng mỹ phẩm và dược phẩm), nó không giống với dầu mỏ ban đầu và không phải là nguồn gây ô nhiễm. Dầu khoáng mỹ phẩm được coi là các thành phần dưỡng ẩm an toàn nhất và không nhạy cảm nhất từng được tìm thấy. Dầu khoáng được biết là có hiệu quả trong việc dưỡng da và cũng là một trong những thành phần dưỡng ẩm hiệu quả nhất. Nó hoàn toàn an toàn, nhẹ nhàng, không kích ứng, và hoàn toàn có lợi cho da. Dầu khoáng trong mỹ phẩm được chứng nhận tại mỹ USP (United States Pharmacopeia - Dược điển Hoa Kỳ) và BP (British Pharmacopeia - Dược điển Anh)",4.0,[121],CHẤT DƯỠNG ẨM
1178,1461,PARAFFINUM LIQUIDUM/MINERAL OIL/HUILE MINERALE,"Dầu không màu, không mùi có nguồn gốc từ dầu khoáng được sử dụng rộng rãi trong mỹ phẩm.Mặc dù liên quan đến dầu khoáng với dầu mỏ và lời đồn rằng chúng không tốt cho làn da, hãy nhớ rằng dầu khoáng là một thành phần tự nhiên có nguồn gốc từ trái đất. Một khi được tinh lọc trở thành dầu khoáng USP (dầu khoáng mỹ phẩm và dược phẩm), nó không giống với dầu mỏ ban đầu và không phải là nguồn gây ô nhiễm. Dầu khoáng mỹ phẩm được coi là các thành phần dưỡng ẩm an toàn nhất và không nhạy cảm nhất từng được tìm thấy. Dầu khoáng được biết là có hiệu quả trong việc dưỡng da và cũng là một trong những thành phần dưỡng ẩm hiệu quả nhất. Nó hoàn toàn an toàn, nhẹ nhàng, không kích ứng, và hoàn toàn có lợi cho da. Dầu khoáng trong mỹ phẩm được chứng nhận tại mỹ USP (United States Pharmacopeia - Dược điển Hoa Kỳ) và BP (British Pharmacopeia - Dược điển Anh)",4.0,[121],CHẤT DƯỠNG ẨM
1179,1462,PARFUM,Một hoặc hỗn hợp các tinh dầu hương liệu (nguồn gốc từ thực vật hoặc tổng hợp) tạo ra hương vị và mùi cho sản phẩm. Đây thường là chất kích ứng da bởi vì chúng bao gồm hàng trăm các thành phần hóa học riêng biệt. Hương liệu là nguồn kích ứng hàng đầu trong mỹ phẩm.,1.0,Pending,CHƯA PHÂN LOẠI
1180,1463,PARFUM (FRAGRANCE),Một hoặc hỗn hợp các tinh dầu hương liệu (nguồn gốc từ thực vật hoặc tổng hợp) tạo ra hương vị và mùi cho sản phẩm. Đây thường là chất kích ứng da bởi vì chúng bao gồm hàng trăm các thành phần hóa học riêng biệt. Hương liệu là nguồn kích ứng hàng đầu trong mỹ phẩm.,1.0,Pending,CHƯA PHÂN LOẠI
1181,1464,PARFUM/FRAGRANCE,Một hoặc hỗn hợp các tinh dầu hương liệu (nguồn gốc từ thực vật hoặc tổng hợp) tạo ra hương vị và mùi cho sản phẩm. Đây thường là chất kích ứng da bởi vì chúng bao gồm hàng trăm các thành phần hóa học riêng biệt. Hương liệu là nguồn kích ứng hàng đầu trong mỹ phẩm.,1.0,Pending,CHƯA PHÂN LOẠI
1182,1465,PARFUM/FRAGRANCE CARBOMER,Một hoặc hỗn hợp các tinh dầu hương liệu (nguồn gốc từ thực vật hoặc tổng hợp) tạo ra hương vị và mùi cho sản phẩm. Đây thường là chất kích ứng da bởi vì chúng bao gồm hàng trăm các thành phần hóa học riêng biệt. Hương liệu là nguồn kích ứng hàng đầu trong mỹ phẩm.,1.0,Pending,CHƯA PHÂN LOẠI
1261,1580,POLYGLYCERYL-6 POLYRICINOLEATE,Có chức năng dưỡng ẩm và nhũ hoá trong các sản phẩm dưỡng ẩm và các sản phẩm chăm sóc da khác.,4.0,[121],CHẤT DƯỠNG ẨM
1184,1467,PASSIFLORA INCARNATA (PASSION FRUIT) FRUIT EXTRACT,"Chất chiết xuất thực vật chống oxy hoá tốt cho làn da, lợi ích chính của chất chiết xuất từ chanh leo khi thoa lên da là làm dịu da.",5.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
1185,1468,PASSIFLORA INCARNATA FLOWER EXTRACT,"Chất chiết xuất thực vật chống oxy hoá tốt cho làn da, lợi ích chính của chất chiết xuất từ chanh leo khi thoa lên da là làm dịu da.",5.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
1186,1469,PASSIFLORA EDULIS EXTRACT,"Chất chiết xuất thực vật chống oxy hoá tốt cho làn da, lợi ích chính của chất chiết xuất từ chanh leo khi thoa lên da là làm dịu da.",5.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
1187,1470,PASSIFLORA EDULIS SEED OIL,"Đây không phải là loại dầu nhiệm màu giải quyết tất cả vấn đề của da. Thay vào đó, nó chỉ là một trong nhiều loại dầu thực vật tốt để cải thiện biểu diện của da khô. Dầu chanh leo đã được ghi nhận các tính chất làm dịu da. Nó cũng là một nguồn lycopene, và chất chống oxy hoá phổ biến đối với cà chua. Không có nghiên cứu nào cho thấy dầu chanh leo là một nguồn vitamin C dồi dào, mặc dù nó có chứa một số hợp chất chống oxy hoá có lợi cho da.",5.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
1188,1471,PEG-14M,"Một hỗn hợp phức hợp của một glycol với một axit béo và glucose có nhiều chức năng: dưỡng ẩm, chất làm sạch bề mặt, hoặc chất nhũ hoá.",4.0,"[120, 121]","LÀM SẠCH DA, CHẤT DƯỠNG ẨM"
1189,1472,PELARGONIUM GRAVEOLENS EXTRACT,"Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1473,PELARGONIUM GRAVEOLENS OIL,"Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1478,GERANIUM ABSOLUTE,"Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1477,"GERANIUM OIL, GRASSE","Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1476,BOURBON GERANIUM OIL,"Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1475,"GERANIUM OIL, ALGERIAN","Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1479,HYPERABSOLUTE GERANI,"Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1474,"PELARGONIUM GRAVEOLENS FLOWER OIL, AFRICAN GERANIUM OIL","Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1480,GERANIUM FLOWER OIL,"Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
1190,1481,"GERANIUM OIL, AFRICAN","Tinh dầu hương liệu có thể có những đặc tính có lợi, nhưng cũng có thể là chất kích ứng da do các thành phần hương liệu của nó.",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
