chemical_id,id,name,description,rating,category_id,functions
703,889,Glycine Soja (Soybean) Protein,"Trong mỹ phẩm và các sản phẩm chăm sóc cá nhân, protein đậu nành và peptide có thể được sử dụng an toàn trong các sản phẩm cơ thể, tay, mặt và cổ, máy điều hòa tóc, thuốc nhuộm tóc và màu sắc, bộ sóng, dầu gội đầu, các sản phẩm chăm sóc tóc khác, sản phẩm chăm sóc da và mascara.",5,"[132, 137]","['Chất dưỡng da', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
1263,1582,Polyhydrostearic Acid,None,4,"[113, 121]","['Tạo kết cấu sản phẩm', 'Chất dưỡng ẩm']"
677,853,Fusanus Spicatus Wood Oil,"Dầu gỗ đàn hương được sử dụng trong các chế phẩm chăm sóc da như một chất làm mềm hiệu quả. Một chất làm mềm hoạt động bên ngoài làm dịu và làm mềm da. Gỗ đàn hương được phân loại là làm mát và giữ ẩm, và được sử dụng cho các tình trạng da khô do thiếu độ ẩm. Nó rất hữu ích trên da rất khô, không đồng đều, lão hóa và mất nước, và nó được cho là làm giảm viêm.",5,"[117, 124, 132]","['Trị mụn', 'Chiết xuất thực vật', 'Chất dưỡng da']"
678,854,Gla,"Axit béo được sử dụng trong mỹ phẩm làm chất dưỡng ẩm và chống oxy hoá. GLA được xem là chất làm dịu da. Nó được tìm thấy trong dầu black currant, dầu hoa anh thảo, và dầu borage.",5,"[118, 121, 133]","['Chất chống oxy hóa', 'Chất dưỡng ẩm', 'Chất hồi phục da']"
679,855,Ganoderma Lucidum Extract,"Chiết xuất thân cây nấm. Không có nghiên cứu cho thấy nó có hiệu quả khi sử dụng trên da, mặc dù nó có tính chất chống oxy hóa,",3,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
680,856,Garcinia Indica Seed Butter,None,4,"[122, 124]","['Chất cấp ẩm', 'Chiết xuất thực vật']"
681,857,Gardenia Florida Extract,"Có rất ít nghiên cứu chứng minh lợi ích của nó cho da, và thành phần hương liệu của nó có thể gây kích ứng đến nỗi lấn át hết các lợi ích chống oxy hoá.",1,"[118, 124, 131]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Gây kích ứng da']"
682,858,Gellidiela Acerosa Extract,"Chiết xuất từ một loại tảo. Trong mỹ phẩm, tảo có chức năng như chất làm dày kết cấu, chất ngậm nước, chất chống oxy hoá.",4,"[113, 118, 121, 124]","['Tạo kết cấu sản phẩm', 'Chất chống oxy hóa', 'Chất dưỡng ẩm', 'Chiết xuất thực vật']"
683,859,Gembeauty Amethyst Cream (Old Formulation),"Thạch anh tím là một tinh thể mà nhiều người biết đến vẻ đẹp trang trí và sự hiện diện chữa bệnh của nó trong nhà - nhưng ít người biết được lợi ích của da chữa bệnh.$1Những khoáng chất này không chỉ ảnh hưởng đến tâm trí và tính khí của bạn mà còn có lợi ích chăm sóc da. Cũng giống như vitamin, cơ thể chúng ta cũng cần khoáng chất, và vì chúng ta được tạo thành từ nước, khoáng chất và mô, chúng có lợi cho cơ thể và làn da của chúng ta.",4,"[132, 133]","['Chất dưỡng da', 'Chất hồi phục da']"
684,860,Gentian Root Extract,Chiết xuất Gentiana Lutea Root là một chiết xuất từ ​​thân rễ và rễ của cây gentianalutea,5,[132],['Chất dưỡng da']
685,861,Gentiana Lutea (Gentian) Root Extract,Chiết xuất Gentiana Lutea Root là một chiết xuất từ ​​thân rễ và rễ của cây gentianalutea,5,[132],['Chất dưỡng da']
686,862,Geranium Pretense,Chiết xuất có thể có tính chống oxy hóa mạnh. Dầu geranium có mùi thơm và gây kích ứng da.,1,"[118, 124, 131]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Gây kích ứng da']"
687,863,Germaben Ii,"Tên thương mại của diazolidinyl urea. Chất bảo quản hòa tan trong nước. Chất bảo quản này được xem là an toàn khi sử dụng ở nồng độ lên đến 0,5%, mặc dù nó thường được dùng với nồng độ thấp hơn vì nó thường là kết hợp với các chất bảo quản khác (như paraben).",4,[129],['Chất bảo quản']
688,864,Ginger Root Extract,"nghiên cứu cho thấy nó có tính chất chống oxy hóa khi uống và khi bôi ngoài da. Chiết xuất gừng thường được coi là không chứa hương liệu, có nghĩa là nó không gây nguy cơ kích ứng da. Ngược lại, dầu gừng vẫn còn chứa các thành phần hương liệu (dầu gừng chứa trên 50 thành phần hương liệu) có khả năng kích ứng da trầm trọng.",4,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
715,901,Glycyrrhiza Glabra,"Chiết xuất thực vật có đặc tính làm dịu da. Ngoài ra, gốc cam thảo có thể có hiệu quả trong việc cải thiện vẻ ngoài của một làn da không đồng đều màu.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
716,902,Glycyrrhiza Uralensis Root Extract,"Chiết xuất thực vật có đặc tính làm dịu da. Ngoài ra, gốc cam thảo có thể có hiệu quả trong việc cải thiện vẻ ngoài của một làn da không đồng đều màu.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,865,Ginkgo Biloba Leaf Extract,"Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,866,Maidenhair Tree Leaf Extract,"Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,867,Extract Of Ginkgo Biloba,"Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,868,Yajiaotong (Chinese),"Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,872,"Ginkgo Biloba Leaf Extract, Extract Of Ginkgo","Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,869,Extract Of Maidenhair Tree,"Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,870,"Ginkgo Biloba, Ext.","Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
689,871,Ginkgo Extract,"Xuất xứ từ châu Á, gingko biloba là một trong những loài cây lâu đời nhất trên hành tinh này. Chứa nồng độ cao flavonoid và terpenoid, như ginkgolides và bilobalides, chiết xuất gingko biloba được xem là một trong những thành phần mỹ phẩm có lợi cho việc chăm sóc da, bao gồm chống oxy hóa mạnh, hiệu ứng làm dịu, tăng cường lượng nước trong da, chống lão hóa đáng kể.
Nồng độ cao các hợp chất chống oxy hoá của Gingko biloba - polyphenols và flavonoids - đóng một vai trò trong việc vô hiệu hóa các gốc tự do có trong môi trường. Hơn nữa, khả năng của nó để giảm mức độ oxy hóa gây stress da góp phần làm dịu làn da có vấn đề. Ngoài ra, các nghiên cứu cho thấy các công thức mỹ phẩm có chứa ginkgo biloba có khả năng dưỡng da tốt. Nhìn chung, sản phẩm chăm sóc da chứa gingko biloba có lợi trong việc dưỡng da.",5,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
